image_width,image_height,xmin,ymin,xmax,ymax,box_width,box_height,box_area,aspect_ratio,area_percentage,center_x,center_y,relative_center_x,relative_center_y,width_percentage,height_percentage,label
533,300,366,30,445,55,79,25,1975,3.16,0.0123514696685428,405.5,42.5,0.7607879924953096,0.1416666666666666,0.148217636022514,0.0833333333333333,medium_pothole
720,720,244,238,472,440,228,202,46056,1.1287128712871286,0.0888425925925926,358.0,339.0,0.4972222222222222,0.4708333333333333,0.3166666666666666,0.2805555555555555,medium_pothole
450,300,377,144,414,166,37,22,814,1.681818181818182,0.0060296296296296,395.5,155.0,0.8788888888888889,0.5166666666666667,0.0822222222222222,0.0733333333333333,minor_pothole
498,300,275,52,343,58,68,6,408,11.333333333333334,0.0027309236947791,309.0,55.0,0.6204819277108434,0.1833333333333333,0.1365461847389558,0.02,medium_pothole
425,300,245,168,299,186,54,18,972,3.0,0.0076235294117647,272.0,177.0,0.64,0.59,0.1270588235294117,0.06,medium_pothole
450,300,133,195,423,297,290,102,29580,2.843137254901961,0.2191111111111111,278.0,246.0,0.6177777777777778,0.82,0.6444444444444445,0.34,major_pothole
438,300,234,52,268,64,34,12,408,2.833333333333333,0.0031050228310502,251.0,58.0,0.5730593607305936,0.1933333333333333,0.0776255707762557,0.04,medium_pothole
533,300,422,192,531,273,109,81,8829,1.345679012345679,0.0552157598499061,476.5,232.5,0.8939962476547842,0.775,0.2045028142589118,0.27,major_pothole
437,300,47,99,396,193,349,94,32806,3.7127659574468086,0.2502364607170099,221.5,146.0,0.5068649885583524,0.4866666666666667,0.7986270022883295,0.3133333333333333,major_pothole
571,300,197,8,428,273,231,265,61215,0.8716981132075472,0.3573555166374781,312.5,140.5,0.5472854640980735,0.4683333333333333,0.404553415061296,0.8833333333333333,major_pothole
400,300,298,180,343,192,45,12,540,3.75,0.0045,320.5,186.0,0.80125,0.62,0.1125,0.04,medium_pothole
300,300,151,96,192,112,41,16,656,2.5625,0.0072888888888888,171.5,104.0,0.5716666666666667,0.3466666666666667,0.1366666666666666,0.0533333333333333,medium_pothole
506,300,242,214,288,259,46,45,2070,1.022222222222222,0.0136363636363636,265.0,236.5,0.5237154150197628,0.7883333333333333,0.0909090909090909,0.15,minor_pothole
720,720,285,214,444,355,159,141,22419,1.127659574468085,0.0432465277777777,364.5,284.5,0.50625,0.3951388888888889,0.2208333333333333,0.1958333333333333,medium_pothole
720,720,276,263,377,349,101,86,8686,1.1744186046511629,0.0167554012345679,326.5,306.0,0.4534722222222222,0.425,0.1402777777777777,0.1194444444444444,medium_pothole
450,300,210,207,272,223,62,16,992,3.875,0.0073481481481481,241.0,215.0,0.5355555555555556,0.7166666666666667,0.1377777777777777,0.0533333333333333,medium_pothole
720,720,360,222,463,311,103,89,9167,1.1573033707865168,0.0176832561728395,411.5,266.5,0.5715277777777777,0.3701388888888889,0.1430555555555555,0.1236111111111111,minor_pothole
400,300,86,115,129,124,43,9,387,4.777777777777778,0.003225,107.5,119.5,0.26875,0.3983333333333333,0.1075,0.03,major_pothole
720,720,0,595,157,719,157,124,19468,1.2661290322580645,0.037554012345679,78.5,657.0,0.1090277777777777,0.9125,0.2180555555555555,0.1722222222222222,minor_pothole
533,300,182,126,209,137,27,11,297,2.4545454545454546,0.0018574108818011,195.5,131.5,0.3667917448405253,0.4383333333333333,0.0506566604127579,0.0366666666666666,major_pothole
720,720,0,66,135,120,135,54,7290,2.5,0.0140625,67.5,93.0,0.09375,0.1291666666666666,0.1875,0.075,minor_pothole
450,300,166,159,328,225,162,66,10692,2.4545454545454546,0.0792,247.0,192.0,0.5488888888888889,0.64,0.36,0.22,major_pothole
533,300,89,201,407,298,318,97,30846,3.278350515463917,0.1929080675422138,248.0,249.5,0.4652908067542214,0.8316666666666667,0.5966228893058161,0.3233333333333333,medium_pothole
720,720,26,539,720,720,694,181,125614,3.834254143646409,0.2423109567901234,373.0,629.5,0.5180555555555556,0.8743055555555556,0.9638888888888888,0.2513888888888889,major_pothole
800,480,357,240,486,301,129,61,7869,2.114754098360656,0.0204921875,421.5,270.5,0.526875,0.5635416666666667,0.16125,0.1270833333333333,major_pothole
400,300,208,183,254,202,46,19,874,2.421052631578948,0.0072833333333333,231.0,192.5,0.5775,0.6416666666666667,0.115,0.0633333333333333,medium_pothole
720,720,24,136,139,211,115,75,8625,1.5333333333333334,0.0166377314814814,81.5,173.5,0.1131944444444444,0.2409722222222222,0.1597222222222222,0.1041666666666666,minor_pothole
400,300,43,94,309,182,266,88,23408,3.022727272727273,0.1950666666666666,176.0,138.0,0.44,0.46,0.665,0.2933333333333333,major_pothole
300,440,76,199,234,295,158,96,15168,1.6458333333333333,0.1149090909090909,155.0,247.0,0.5166666666666667,0.5613636363636364,0.5266666666666666,0.2181818181818181,major_pothole
720,720,324,312,438,368,114,56,6384,2.0357142857142856,0.0123148148148148,381.0,340.0,0.5291666666666667,0.4722222222222222,0.1583333333333333,0.0777777777777777,medium_pothole
400,300,213,162,367,207,154,45,6930,3.422222222222222,0.05775,290.0,184.5,0.725,0.615,0.385,0.15,medium_pothole
720,720,244,262,504,534,260,272,70720,0.9558823529411764,0.1364197530864197,374.0,398.0,0.5194444444444445,0.5527777777777778,0.3611111111111111,0.3777777777777777,medium_pothole
720,720,552,0,705,47,153,47,7191,3.25531914893617,0.0138715277777777,628.5,23.5,0.8729166666666667,0.0326388888888888,0.2125,0.0652777777777777,minor_pothole
533,300,289,143,316,156,27,13,351,2.076923076923077,0.0021951219512195,302.5,149.5,0.5675422138836773,0.4983333333333333,0.0506566604127579,0.0433333333333333,minor_pothole
400,300,1,28,396,252,395,224,88480,1.7633928571428572,0.7373333333333333,198.5,140.0,0.49625,0.4666666666666667,0.9875,0.7466666666666667,major_pothole
720,720,220,286,489,424,269,138,37122,1.9492753623188408,0.0716087962962963,354.5,355.0,0.4923611111111111,0.4930555555555556,0.3736111111111111,0.1916666666666666,major_pothole
720,720,407,140,498,251,91,111,10101,0.8198198198198198,0.0194849537037037,452.5,195.5,0.6284722222222222,0.2715277777777777,0.1263888888888888,0.1541666666666666,medium_pothole
534,300,376,168,462,197,86,29,2494,2.9655172413793105,0.0155680399500624,419.0,182.5,0.7846441947565543,0.6083333333333333,0.1610486891385767,0.0966666666666666,medium_pothole
533,300,300,71,324,77,24,6,144,4.0,0.0009005628517823,312.0,74.0,0.5853658536585366,0.2466666666666666,0.0450281425891182,0.02,major_pothole
400,300,226,59,272,74,46,15,690,3.066666666666667,0.00575,249.0,66.5,0.6225,0.2216666666666666,0.115,0.05,medium_pothole
533,300,201,179,231,195,30,16,480,1.875,0.0030018761726078,216.0,187.0,0.4052532833020638,0.6233333333333333,0.0562851782363977,0.0533333333333333,minor_pothole
470,300,215,166,322,237,107,71,7597,1.5070422535211268,0.0538794326241134,268.5,201.5,0.5712765957446808,0.6716666666666666,0.2276595744680851,0.2366666666666666,major_pothole
720,720,321,417,504,552,183,135,24705,1.3555555555555556,0.04765625,412.5,484.5,0.5729166666666666,0.6729166666666667,0.2541666666666666,0.1875,minor_pothole
381,300,18,224,189,300,171,76,12996,2.25,0.1137007874015748,103.5,262.0,0.2716535433070866,0.8733333333333333,0.4488188976377952,0.2533333333333333,major_pothole
720,720,242,346,492,440,250,94,23500,2.6595744680851063,0.0453317901234567,367.0,393.0,0.5097222222222222,0.5458333333333333,0.3472222222222222,0.1305555555555555,medium_pothole
533,300,204,212,260,252,56,40,2240,1.4,0.0140087554721701,232.0,232.0,0.4352720450281426,0.7733333333333333,0.1050656660412758,0.1333333333333333,medium_pothole
450,300,257,95,291,103,34,8,272,4.25,0.0020148148148148,274.0,99.0,0.6088888888888889,0.33,0.0755555555555555,0.0266666666666666,medium_pothole
720,720,222,292,475,479,253,187,47311,1.3529411764705883,0.0912635030864197,348.5,385.5,0.4840277777777778,0.5354166666666667,0.3513888888888888,0.2597222222222222,medium_pothole
533,300,118,111,433,230,315,119,37485,2.647058823529412,0.2344277673545966,275.5,170.5,0.5168855534709194,0.5683333333333334,0.5909943714821764,0.3966666666666666,major_pothole
300,300,198,80,217,91,19,11,209,1.7272727272727273,0.0023222222222222,207.5,85.5,0.6916666666666667,0.285,0.0633333333333333,0.0366666666666666,minor_pothole
720,720,387,23,426,42,39,19,741,2.0526315789473686,0.0014293981481481,406.5,32.5,0.5645833333333333,0.0451388888888888,0.0541666666666666,0.0263888888888888,minor_pothole
450,300,208,283,252,300,44,17,748,2.588235294117647,0.0055407407407407,230.0,291.5,0.5111111111111111,0.9716666666666668,0.0977777777777777,0.0566666666666666,minor_pothole
720,720,103,112,211,159,108,47,5076,2.297872340425532,0.0097916666666666,157.0,135.5,0.2180555555555555,0.1881944444444444,0.15,0.0652777777777777,minor_pothole
450,300,1,150,194,229,193,79,15247,2.4430379746835444,0.1129407407407407,97.5,189.5,0.2166666666666666,0.6316666666666667,0.4288888888888889,0.2633333333333333,major_pothole
484,369,74,82,429,212,355,130,46150,2.730769230769231,0.2584044435485677,251.5,147.0,0.5196280991735537,0.3983739837398374,0.7334710743801653,0.3523035230352303,medium_pothole
720,720,38,1,171,39,133,38,5054,3.5,0.0097492283950617,104.5,20.0,0.1451388888888889,0.0277777777777777,0.1847222222222222,0.0527777777777777,minor_pothole
720,720,188,212,395,389,207,177,36639,1.1694915254237288,0.0706770833333333,291.5,300.5,0.4048611111111111,0.4173611111111111,0.2875,0.2458333333333333,medium_pothole
480,300,322,126,363,150,41,24,984,1.7083333333333333,0.0068333333333333,342.5,138.0,0.7135416666666666,0.46,0.0854166666666666,0.08,medium_pothole
442,300,228,80,263,88,35,8,280,4.375,0.0021116138763197,245.5,84.0,0.5554298642533937,0.28,0.0791855203619909,0.0266666666666666,medium_pothole
532,300,132,129,231,145,99,16,1584,6.1875,0.0099248120300751,181.5,137.0,0.3411654135338345,0.4566666666666666,0.1860902255639097,0.0533333333333333,medium_pothole
450,300,191,161,236,177,45,16,720,2.8125,0.0053333333333333,213.5,169.0,0.4744444444444444,0.5633333333333334,0.1,0.0533333333333333,major_pothole
1512,2016,496,1123,563,1433,67,310,20770,0.2161290322580645,0.0068138752414546,529.5,1278.0,0.3501984126984127,0.6339285714285714,0.0443121693121693,0.1537698412698412,minor_pothole
533,300,306,78,353,103,47,25,1175,1.88,0.0073483427141963,329.5,90.5,0.6181988742964353,0.3016666666666667,0.0881801125703564,0.0833333333333333,major_pothole
600,300,129,54,466,233,337,179,60323,1.88268156424581,0.3351277777777778,297.5,143.5,0.4958333333333333,0.4783333333333333,0.5616666666666666,0.5966666666666667,major_pothole
533,300,1,154,533,300,532,146,77672,3.643835616438356,0.4857535959974984,267.0,227.0,0.50093808630394,0.7566666666666667,0.99812382739212,0.4866666666666667,major_pothole
451,300,272,104,330,129,58,25,1450,2.32,0.0107169253510716,301.0,116.5,0.6674057649667405,0.3883333333333333,0.1286031042128603,0.0833333333333333,major_pothole
336,300,123,29,142,34,19,5,95,3.8,0.0009424603174603,132.5,31.5,0.3943452380952381,0.105,0.056547619047619,0.0166666666666666,medium_pothole
438,300,122,85,139,97,17,12,204,1.4166666666666667,0.0015525114155251,130.5,91.0,0.2979452054794521,0.3033333333333333,0.0388127853881278,0.04,medium_pothole
345,300,74,103,295,300,221,197,43537,1.1218274111675126,0.4206473429951691,184.5,201.5,0.5347826086956522,0.6716666666666666,0.6405797101449275,0.6566666666666666,major_pothole
1200,900,398,400,917,634,519,234,121446,2.217948717948718,0.11245,657.5,517.0,0.5479166666666667,0.5744444444444444,0.4325,0.26,major_pothole
445,300,67,94,106,101,39,7,273,5.571428571428571,0.0020449438202247,86.5,97.5,0.1943820224719101,0.325,0.0876404494382022,0.0233333333333333,medium_pothole
400,300,1,211,123,275,122,64,7808,1.90625,0.0650666666666666,62.0,243.0,0.155,0.81,0.305,0.2133333333333333,major_pothole
417,426,28,311,87,345,59,34,2006,1.7352941176470589,0.0112923745510633,57.5,328.0,0.1378896882494004,0.7699530516431925,0.1414868105515587,0.0798122065727699,minor_pothole
455,300,12,186,107,239,95,53,5035,1.7924528301886793,0.0368864468864468,59.5,212.5,0.1307692307692307,0.7083333333333334,0.2087912087912088,0.1766666666666666,minor_pothole
533,300,287,154,315,169,28,15,420,1.8666666666666667,0.0026266416510318,301.0,161.5,0.5647279549718575,0.5383333333333333,0.0525328330206379,0.05,medium_pothole
720,720,257,306,382,409,125,103,12875,1.2135922330097086,0.0248360339506172,319.5,357.5,0.44375,0.4965277777777778,0.1736111111111111,0.1430555555555555,medium_pothole
300,442,131,171,172,180,41,9,369,4.555555555555555,0.0027828054298642,151.5,175.5,0.505,0.3970588235294117,0.1366666666666666,0.0203619909502262,medium_pothole
458,300,411,155,454,167,43,12,516,3.583333333333333,0.0037554585152838,432.5,161.0,0.9443231441048034,0.5366666666666666,0.093886462882096,0.04,medium_pothole
402,300,34,54,151,118,117,64,7488,1.828125,0.0620895522388059,92.5,86.0,0.2300995024875622,0.2866666666666667,0.291044776119403,0.2133333333333333,medium_pothole
498,300,1,100,23,109,22,9,198,2.4444444444444446,0.0013253012048192,12.0,104.5,0.0240963855421686,0.3483333333333333,0.0441767068273092,0.03,major_pothole
300,400,66,240,229,314,163,74,12062,2.202702702702702,0.1005166666666666,147.5,277.0,0.4916666666666666,0.6925,0.5433333333333333,0.185,major_pothole
720,720,295,265,530,411,235,146,34310,1.6095890410958904,0.0661844135802469,412.5,338.0,0.5729166666666666,0.4694444444444444,0.3263888888888889,0.2027777777777777,medium_pothole
300,300,37,59,95,80,58,21,1218,2.761904761904762,0.0135333333333333,66.0,69.5,0.22,0.2316666666666666,0.1933333333333333,0.07,medium_pothole
720,720,653,345,720,420,67,75,5025,0.8933333333333333,0.009693287037037,686.5,382.5,0.9534722222222224,0.53125,0.0930555555555555,0.1041666666666666,medium_pothole
407,300,247,179,407,252,160,73,11680,2.191780821917808,0.0956592956592956,327.0,215.5,0.8034398034398035,0.7183333333333334,0.3931203931203931,0.2433333333333333,major_pothole
534,300,92,131,475,300,383,169,64727,2.266272189349112,0.4040387016229713,283.5,215.5,0.5308988764044944,0.7183333333333334,0.7172284644194756,0.5633333333333334,major_pothole
536,300,66,188,389,300,323,112,36176,2.883928571428572,0.2249751243781094,227.5,244.0,0.4244402985074627,0.8133333333333334,0.6026119402985075,0.3733333333333333,medium_pothole
474,300,168,93,339,295,171,202,34542,0.8465346534653465,0.2429113924050633,253.5,194.0,0.5348101265822784,0.6466666666666666,0.360759493670886,0.6733333333333333,major_pothole
535,300,157,168,185,181,28,13,364,2.1538461538461537,0.0022679127725856,171.0,174.5,0.319626168224299,0.5816666666666667,0.0523364485981308,0.0433333333333333,major_pothole
720,720,619,302,684,366,65,64,4160,1.015625,0.0080246913580246,651.5,334.0,0.9048611111111112,0.4638888888888889,0.0902777777777777,0.0888888888888888,minor_pothole
533,300,87,252,131,283,44,31,1364,1.4193548387096775,0.0085303314571607,109.0,267.5,0.2045028142589118,0.8916666666666667,0.0825515947467167,0.1033333333333333,medium_pothole
720,720,270,200,354,249,84,49,4116,1.7142857142857142,0.0079398148148148,312.0,224.5,0.4333333333333333,0.3118055555555555,0.1166666666666666,0.0680555555555555,minor_pothole
400,300,50,155,95,170,45,15,675,3.0,0.005625,72.5,162.5,0.18125,0.5416666666666666,0.1125,0.05,medium_pothole
533,300,312,38,385,71,73,33,2409,2.212121212121212,0.0150656660412757,348.5,54.5,0.6538461538461539,0.1816666666666666,0.1369606003752345,0.11,major_pothole
720,720,383,273,498,391,115,118,13570,0.9745762711864406,0.0261766975308642,440.5,332.0,0.6118055555555556,0.4611111111111111,0.1597222222222222,0.1638888888888889,medium_pothole
720,720,0,343,77,408,77,65,5005,1.1846153846153846,0.0096547067901234,38.5,375.5,0.0534722222222222,0.5215277777777778,0.1069444444444444,0.0902777777777777,minor_pothole
400,300,65,90,353,191,288,101,29088,2.851485148514852,0.2424,209.0,140.5,0.5225,0.4683333333333333,0.72,0.3366666666666666,major_pothole
450,300,344,61,388,75,44,14,616,3.142857142857143,0.0045629629629629,366.0,68.0,0.8133333333333334,0.2266666666666666,0.0977777777777777,0.0466666666666666,medium_pothole
480,300,85,95,421,251,336,156,52416,2.1538461538461537,0.364,253.0,173.0,0.5270833333333333,0.5766666666666667,0.7,0.52,medium_pothole
400,300,114,5,137,11,23,6,138,3.8333333333333335,0.00115,125.5,8.0,0.31375,0.0266666666666666,0.0575,0.02,medium_pothole
300,300,166,48,212,64,46,16,736,2.875,0.0081777777777777,189.0,56.0,0.63,0.1866666666666666,0.1533333333333333,0.0533333333333333,medium_pothole
486,300,24,73,358,198,334,125,41750,2.672,0.2863511659807956,191.0,135.5,0.3930041152263374,0.4516666666666666,0.6872427983539094,0.4166666666666667,major_pothole
720,720,119,165,311,251,192,86,16512,2.232558139534884,0.0318518518518518,215.0,208.0,0.2986111111111111,0.2888888888888888,0.2666666666666666,0.1194444444444444,medium_pothole
454,300,74,42,454,282,380,240,91200,1.5833333333333333,0.6696035242290749,264.0,162.0,0.5814977973568282,0.54,0.8370044052863436,0.8,major_pothole
720,266,560,232,720,266,160,34,5440,4.705882352941177,0.0284043441938178,640.0,249.0,0.8888888888888888,0.9360902255639098,0.2222222222222222,0.1278195488721804,medium_pothole
509,300,139,1,297,41,158,40,6320,3.95,0.041388343156516,218.0,21.0,0.4282907662082514,0.07,0.3104125736738703,0.1333333333333333,major_pothole
533,300,1,258,47,300,46,42,1932,1.0952380952380951,0.0120825515947467,24.0,279.0,0.0450281425891182,0.93,0.0863039399624765,0.14,minor_pothole
720,720,205,221,300,383,95,162,15390,0.5864197530864198,0.0296875,252.5,302.0,0.3506944444444444,0.4194444444444444,0.1319444444444444,0.225,minor_pothole
300,300,1,246,66,282,65,36,2340,1.805555555555556,0.026,33.5,264.0,0.1116666666666666,0.88,0.2166666666666666,0.12,medium_pothole
396,300,240,261,305,300,65,39,2535,1.6666666666666667,0.0213383838383838,272.5,280.5,0.6881313131313131,0.935,0.1641414141414141,0.13,medium_pothole
447,300,134,90,210,103,76,13,988,5.846153846153846,0.0073676360924683,172.0,96.5,0.3847874720357941,0.3216666666666666,0.1700223713646532,0.0433333333333333,major_pothole
720,720,0,12,67,52,67,40,2680,1.675,0.0051697530864197,33.5,32.0,0.0465277777777777,0.0444444444444444,0.0930555555555555,0.0555555555555555,minor_pothole
720,720,441,292,510,357,69,65,4485,1.0615384615384615,0.0086516203703703,475.5,324.5,0.6604166666666667,0.4506944444444444,0.0958333333333333,0.0902777777777777,minor_pothole
533,300,214,51,286,68,72,17,1224,4.235294117647059,0.00765478424015,250.0,59.5,0.4690431519699812,0.1983333333333333,0.1350844277673546,0.0566666666666666,major_pothole
533,300,326,225,413,285,87,60,5220,1.45,0.0326454033771106,369.5,255.0,0.6932457786116323,0.85,0.1632270168855534,0.2,major_pothole
720,720,337,265,425,319,88,54,4752,1.6296296296296295,0.0091666666666666,381.0,292.0,0.5291666666666667,0.4055555555555555,0.1222222222222222,0.075,minor_pothole
720,720,233,112,281,157,48,45,2160,1.0666666666666669,0.0041666666666666,257.0,134.5,0.3569444444444444,0.1868055555555555,0.0666666666666666,0.0625,minor_pothole
427,300,111,156,328,279,217,123,26691,1.7642276422764227,0.2083606557377049,219.5,217.5,0.5140515222482436,0.725,0.5081967213114754,0.41,major_pothole
452,300,216,241,260,267,44,26,1144,1.6923076923076923,0.0084365781710914,238.0,254.0,0.5265486725663717,0.8466666666666667,0.0973451327433628,0.0866666666666666,major_pothole
480,300,339,110,402,131,63,21,1323,3.0,0.0091875,370.5,120.5,0.771875,0.4016666666666666,0.13125,0.07,medium_pothole
300,397,122,135,154,152,32,17,544,1.8823529411764703,0.0045675902602854,138.0,143.5,0.46,0.3614609571788413,0.1066666666666666,0.0428211586901763,medium_pothole
720,720,470,351,720,720,250,369,92250,0.6775067750677507,0.1779513888888889,595.0,535.5,0.8263888888888888,0.74375,0.3472222222222222,0.5125,medium_pothole
720,720,479,147,560,211,81,64,5184,1.265625,0.01,519.5,179.0,0.7215277777777778,0.2486111111111111,0.1125,0.0888888888888888,minor_pothole
533,300,412,70,421,73,9,3,27,3.0,0.0001688555347091,416.5,71.5,0.7814258911819888,0.2383333333333333,0.0168855534709193,0.01,minor_pothole
534,300,370,170,533,276,163,106,17278,1.5377358490566038,0.1078526841448189,451.5,223.0,0.8455056179775281,0.7433333333333333,0.3052434456928839,0.3533333333333333,major_pothole
533,300,168,182,255,220,87,38,3306,2.289473684210526,0.0206754221388367,211.5,201.0,0.3968105065666041,0.67,0.1632270168855534,0.1266666666666666,major_pothole
300,300,22,144,252,186,230,42,9660,5.476190476190476,0.1073333333333333,137.0,165.0,0.4566666666666666,0.55,0.7666666666666667,0.14,major_pothole
450,300,379,147,450,184,71,37,2627,1.9189189189189189,0.0194592592592592,414.5,165.5,0.9211111111111112,0.5516666666666666,0.1577777777777777,0.1233333333333333,major_pothole
482,300,153,92,346,178,193,86,16598,2.244186046511628,0.1147856154910096,249.5,135.0,0.5176348547717843,0.45,0.4004149377593361,0.2866666666666667,major_pothole
400,300,176,38,212,52,36,14,504,2.571428571428572,0.0042,194.0,45.0,0.485,0.15,0.09,0.0466666666666666,medium_pothole
447,300,138,119,165,132,27,13,351,2.076923076923077,0.0026174496644295,151.5,125.5,0.3389261744966443,0.4183333333333333,0.0604026845637583,0.0433333333333333,minor_pothole
530,300,158,164,235,185,77,21,1617,3.6666666666666665,0.0101698113207547,196.5,174.5,0.370754716981132,0.5816666666666667,0.1452830188679245,0.07,medium_pothole
720,720,79,95,146,139,67,44,2948,1.5227272727272727,0.0056867283950617,112.5,117.0,0.15625,0.1625,0.0930555555555555,0.0611111111111111,minor_pothole
720,720,297,670,370,718,73,48,3504,1.5208333333333333,0.0067592592592592,333.5,694.0,0.4631944444444444,0.9638888888888888,0.1013888888888888,0.0666666666666666,minor_pothole
300,451,172,187,300,236,128,49,6272,2.6122448979591835,0.0463562453806356,236.0,211.5,0.7866666666666666,0.4689578713968957,0.4266666666666667,0.1086474501108647,medium_pothole
533,300,52,68,486,189,434,121,52514,3.5867768595041323,0.3284177611006879,269.0,128.5,0.5046904315196998,0.4283333333333333,0.8142589118198874,0.4033333333333333,medium_pothole
510,300,29,260,148,299,119,39,4641,3.051282051282051,0.0303333333333333,88.5,279.5,0.1735294117647058,0.9316666666666666,0.2333333333333333,0.13,medium_pothole
400,300,391,120,400,140,9,20,180,0.45,0.0015,395.5,130.0,0.98875,0.4333333333333333,0.0225,0.0666666666666666,medium_pothole
400,300,141,171,191,178,50,7,350,7.142857142857143,0.0029166666666666,166.0,174.5,0.415,0.5816666666666667,0.125,0.0233333333333333,major_pothole
533,300,418,160,484,184,66,24,1584,2.75,0.009906191369606,451.0,172.0,0.8461538461538461,0.5733333333333334,0.123827392120075,0.08,minor_pothole
533,300,320,132,356,149,36,17,612,2.117647058823529,0.003827392120075,338.0,140.5,0.6341463414634146,0.4683333333333333,0.0675422138836773,0.0566666666666666,minor_pothole
450,300,105,225,200,260,95,35,3325,2.7142857142857144,0.0246296296296296,152.5,242.5,0.3388888888888889,0.8083333333333333,0.2111111111111111,0.1166666666666666,medium_pothole
720,720,221,182,470,395,249,213,53037,1.1690140845070425,0.1023090277777777,345.5,288.5,0.4798611111111111,0.4006944444444444,0.3458333333333333,0.2958333333333333,medium_pothole
720,266,228,200,384,215,156,15,2340,10.4,0.0122180451127819,306.0,207.5,0.425,0.7800751879699248,0.2166666666666666,0.056390977443609,medium_pothole
407,300,257,139,346,154,89,15,1335,5.933333333333334,0.0109336609336609,301.5,146.5,0.7407862407862408,0.4883333333333333,0.2186732186732186,0.05,medium_pothole
720,720,279,268,399,338,120,70,8400,1.7142857142857142,0.0162037037037037,339.0,303.0,0.4708333333333333,0.4208333333333333,0.1666666666666666,0.0972222222222222,minor_pothole
720,720,160,282,379,449,219,167,36573,1.311377245508982,0.0705497685185185,269.5,365.5,0.3743055555555555,0.5076388888888889,0.3041666666666666,0.2319444444444444,medium_pothole
366,300,112,107,135,116,23,9,207,2.555555555555556,0.0018852459016393,123.5,111.5,0.337431693989071,0.3716666666666666,0.0628415300546448,0.03,minor_pothole
463,300,185,227,276,283,91,56,5096,1.625,0.0366882649388048,230.5,255.0,0.4978401727861771,0.85,0.1965442764578833,0.1866666666666666,medium_pothole
300,300,192,264,291,300,99,36,3564,2.75,0.0396,241.5,282.0,0.805,0.94,0.33,0.12,medium_pothole
720,720,202,358,288,403,86,45,3870,1.9111111111111112,0.0074652777777777,245.0,380.5,0.3402777777777778,0.5284722222222222,0.1194444444444444,0.0625,minor_pothole
300,300,66,38,140,58,74,20,1480,3.7,0.0164444444444444,103.0,48.0,0.3433333333333333,0.16,0.2466666666666666,0.0666666666666666,medium_pothole
408,306,264,96,351,159,87,63,5481,1.380952380952381,0.0439013840830449,307.5,127.5,0.7536764705882353,0.4166666666666667,0.213235294117647,0.2058823529411764,major_pothole
400,300,342,186,374,207,32,21,672,1.5238095238095235,0.0056,358.0,196.5,0.895,0.655,0.08,0.07,minor_pothole
720,720,205,400,364,524,159,124,19716,1.282258064516129,0.0380324074074074,284.5,462.0,0.3951388888888889,0.6416666666666667,0.2208333333333333,0.1722222222222222,medium_pothole
442,300,196,97,219,104,23,7,161,3.2857142857142856,0.0012141779788838,207.5,100.5,0.4694570135746606,0.335,0.0520361990950226,0.0233333333333333,medium_pothole
720,720,264,281,378,356,114,75,8550,1.52,0.0164930555555555,321.0,318.5,0.4458333333333333,0.4423611111111111,0.1583333333333333,0.1041666666666666,minor_pothole
533,300,110,281,204,299,94,18,1692,5.222222222222222,0.0105816135084427,157.0,290.0,0.2945590994371482,0.9666666666666668,0.1763602251407129,0.06,medium_pothole
116,116,128,50,140,53,12,3,36,4.0,0.0026753864447086,134.0,51.5,1.1551724137931034,0.4439655172413793,0.1034482758620689,0.0258620689655172,minor_pothole
480,300,52,217,202,245,150,28,4200,5.357142857142857,0.0291666666666666,127.0,231.0,0.2645833333333333,0.77,0.3125,0.0933333333333333,major_pothole
450,300,1,50,40,89,39,39,1521,1.0,0.0112666666666666,20.5,69.5,0.0455555555555555,0.2316666666666666,0.0866666666666666,0.13,minor_pothole
400,300,269,170,362,222,93,52,4836,1.7884615384615383,0.0403,315.5,196.0,0.78875,0.6533333333333333,0.2325,0.1733333333333333,medium_pothole
720,266,512,197,557,209,45,12,540,3.75,0.0028195488721804,534.5,203.0,0.7423611111111111,0.7631578947368421,0.0625,0.0451127819548872,medium_pothole
720,720,261,262,343,306,82,44,3608,1.8636363636363635,0.0069598765432098,302.0,284.0,0.4194444444444444,0.3944444444444444,0.1138888888888888,0.0611111111111111,minor_pothole
400,300,7,76,383,232,376,156,58656,2.41025641025641,0.4888,195.0,154.0,0.4875,0.5133333333333333,0.94,0.52,major_pothole
450,300,27,125,413,245,386,120,46320,3.216666666666667,0.3431111111111111,220.0,185.0,0.4888888888888889,0.6166666666666667,0.8577777777777778,0.4,major_pothole
534,300,17,56,146,102,129,46,5934,2.8043478260869565,0.0370411985018726,81.5,79.0,0.1526217228464419,0.2633333333333333,0.2415730337078651,0.1533333333333333,major_pothole
451,300,218,146,248,157,30,11,330,2.727272727272727,0.0024390243902439,233.0,151.5,0.516629711751663,0.505,0.0665188470066518,0.0366666666666666,medium_pothole
400,300,194,127,229,135,35,8,280,4.375,0.0023333333333333,211.5,131.0,0.52875,0.4366666666666666,0.0875,0.0266666666666666,medium_pothole
720,720,385,496,508,555,123,59,7257,2.0847457627118646,0.0139988425925925,446.5,525.5,0.6201388888888889,0.7298611111111111,0.1708333333333333,0.0819444444444444,minor_pothole
720,720,329,378,427,431,98,53,5194,1.849056603773585,0.0100192901234567,378.0,404.5,0.525,0.5618055555555556,0.1361111111111111,0.0736111111111111,minor_pothole
