image_name,image_width,image_height,label,xmin,ymin,xmax,ymax,box_width,box_height,box_area
img-431.jpg,533,300,major_pothole,92,176,177,206,85,30,2550
img-431.jpg,533,300,major_pothole,119,197,435,255,316,58,18328
img-431.jpg,533,300,major_pothole,273,256,533,300,260,44,11440
img-431.jpg,533,300,medium_pothole,110,281,204,299,94,18,1692
img-432.jpg,482,300,medium_pothole,99,54,362,209,263,155,40765
img-433.jpg,400,300,medium_pothole,138,85,276,199,138,114,15732
img-433.jpg,400,300,medium_pothole,58,7,171,91,113,84,9492
img-434.jpg,450,300,major_pothole,177,154,409,278,232,124,28768
img-435.jpg,601,300,medium_pothole,335,227,516,282,181,55,9955
img-436.jpg,534,300,minor_pothole,484,184,527,198,43,14,602
img-436.jpg,534,300,medium_pothole,376,168,462,197,86,29,2494
img-436.jpg,534,300,major_pothole,300,156,346,182,46,26,1196
img-436.jpg,534,300,medium_pothole,239,147,302,182,63,35,2205
img-436.jpg,534,300,minor_pothole,252,128,276,141,24,13,312
img-436.jpg,534,300,medium_pothole,163,135,213,148,50,13,650
img-436.jpg,534,300,medium_pothole,109,188,309,234,200,46,9200
img-437.jpg,533,300,major_pothole,1,108,533,257,532,149,79268
img-438.jpg,400,300,major_pothole,257,54,378,126,121,72,8712
img-439.jpg,684,300,major_pothole,89,73,555,237,466,164,76424
img-439.jpg,684,300,medium_pothole,331,56,408,88,77,32,2464
img-439.jpg,684,300,minor_pothole,386,18,517,44,131,26,3406
img-44.jpg,720,720,medium_pothole,283,248,439,342,156,94,14664
img-44.jpg,720,720,minor_pothole,473,200,571,248,98,48,4704
img-440.jpg,533,300,major_pothole,93,41,516,300,423,259,109557
img-441.jpg,533,300,major_pothole,166,114,341,169,175,55,9625
img-441.jpg,533,300,minor_pothole,418,160,484,184,66,24,1584
img-441.jpg,533,300,medium_pothole,134,104,166,115,32,11,352
img-442.jpg,450,300,major_pothole,163,129,272,197,109,68,7412
img-443.jpg,533,300,major_pothole,36,187,143,217,107,30,3210
img-443.jpg,533,300,medium_pothole,120,171,154,178,34,7,238
img-443.jpg,533,300,medium_pothole,164,165,233,175,69,10,690
img-443.jpg,533,300,major_pothole,378,181,533,220,155,39,6045
img-443.jpg,533,300,major_pothole,44,227,210,294,166,67,11122
img-444.jpg,458,300,medium_pothole,158,151,232,193,74,42,3108
img-444.jpg,458,300,medium_pothole,195,117,237,136,42,19,798
img-444.jpg,458,300,medium_pothole,327,135,401,163,74,28,2072
img-444.jpg,458,300,medium_pothole,411,155,454,167,43,12,516
img-444.jpg,458,300,medium_pothole,308,158,362,186,54,28,1512
img-444.jpg,458,300,medium_pothole,244,219,380,300,136,81,11016
img-444.jpg,458,300,medium_pothole,131,86,152,95,21,9,189
img-444.jpg,458,300,medium_pothole,113,79,127,84,14,5,70
img-445.jpg,401,300,major_pothole,73,108,352,229,279,121,33759
img-445.jpg,401,300,medium_pothole,131,26,193,40,62,14,868
img-446.jpg,396,300,medium_pothole,188,106,223,116,35,10,350
img-446.jpg,396,300,major_pothole,182,95,206,105,24,10,240
img-446.jpg,396,300,medium_pothole,161,89,182,95,21,6,126
img-446.jpg,396,300,medium_pothole,171,134,205,142,34,8,272
img-446.jpg,396,300,medium_pothole,178,144,244,163,66,19,1254
img-446.jpg,396,300,major_pothole,188,174,315,218,127,44,5588
img-446.jpg,396,300,minor_pothole,168,242,214,266,46,24,1104
img-446.jpg,396,300,medium_pothole,240,261,305,300,65,39,2535
img-447.jpg,534,300,major_pothole,42,116,300,266,258,150,38700
img-448.jpg,435,300,major_pothole,14,154,341,285,327,131,42837
img-448.jpg,435,300,medium_pothole,283,220,435,300,152,80,12160
img-448.jpg,435,300,minor_pothole,383,138,416,156,33,18,594
img-449.jpg,557,300,medium_pothole,166,28,339,123,173,95,16435
img-449.jpg,557,300,major_pothole,457,44,557,101,100,57,5700
img-449.jpg,557,300,minor_pothole,429,86,477,112,48,26,1248
img-449.jpg,557,300,medium_pothole,81,135,527,300,446,165,73590
img-45.jpg,720,720,medium_pothole,245,299,422,397,177,98,17346
img-450.jpg,400,300,major_pothole,91,82,314,168,223,86,19178
img-451.jpg,470,300,medium_pothole,329,210,372,238,43,28,1204
img-451.jpg,470,300,major_pothole,215,166,322,237,107,71,7597
img-451.jpg,470,300,medium_pothole,159,180,214,209,55,29,1595
img-452.jpg,604,300,major_pothole,53,95,452,299,399,204,81396
img-453.jpg,450,300,major_pothole,110,178,300,297,190,119,22610
img-454.jpg,381,300,medium_pothole,166,125,199,133,33,8,264
img-454.jpg,381,300,major_pothole,144,183,283,216,139,33,4587
img-454.jpg,381,300,major_pothole,18,224,189,300,171,76,12996
img-454.jpg,381,300,major_pothole,195,128,258,143,63,15,945
img-455.jpg,455,300,major_pothole,266,109,323,138,57,29,1653
img-456.jpg,533,300,major_pothole,107,144,403,205,296,61,18056
img-457.jpg,400,300,medium_pothole,165,124,193,135,28,11,308
img-457.jpg,400,300,medium_pothole,66,105,90,113,24,8,192
img-457.jpg,400,300,medium_pothole,213,162,367,207,154,45,6930
img-458.jpg,481,300,major_pothole,70,93,340,141,270,48,12960
img-459.jpg,533,300,medium_pothole,16,128,170,154,154,26,4004
img-459.jpg,533,300,major_pothole,255,167,511,236,256,69,17664
img-46.jpg,720,720,medium_pothole,215,349,434,472,219,123,26937
img-460.jpg,451,300,medium_pothole,154,90,385,130,231,40,9240
img-460.jpg,451,300,medium_pothole,1,194,216,264,215,70,15050
img-461.jpg,463,300,medium_pothole,185,227,276,283,91,56,5096
img-462.jpg,425,300,major_pothole,187,203,315,272,128,69,8832
img-463.jpg,370,300,major_pothole,92,177,366,284,274,107,29318
img-464.jpg,690,300,major_pothole,217,109,509,295,292,186,54312
img-465.jpg,510,300,major_pothole,168,92,482,201,314,109,34226
img-465.jpg,510,300,medium_pothole,159,202,313,247,154,45,6930
img-465.jpg,510,300,medium_pothole,29,260,148,299,119,39,4641
img-466.jpg,382,300,major_pothole,196,207,317,260,121,53,6413
img-467.jpg,716,300,major_pothole,120,160,596,225,476,65,30940
img-468.jpg,401,300,major_pothole,162,120,300,152,138,32,4416
img-469.jpg,450,300,major_pothole,195,193,332,300,137,107,14659
img-469.jpg,450,300,medium_pothole,268,150,358,184,90,34,3060
img-469.jpg,450,300,minor_pothole,377,144,414,166,37,22,814
img-47.jpg,720,720,medium_pothole,231,241,467,385,236,144,33984
img-470.jpg,459,300,major_pothole,52,77,180,141,128,64,8192
img-471.jpg,400,300,major_pothole,125,200,214,232,89,32,2848
img-471.jpg,400,300,medium_pothole,237,237,289,273,52,36,1872
img-471.jpg,400,300,medium_pothole,208,183,254,202,46,19,874
img-471.jpg,400,300,medium_pothole,200,164,237,179,37,15,555
img-471.jpg,400,300,medium_pothole,154,176,192,191,38,15,570
img-471.jpg,400,300,medium_pothole,151,148,185,158,34,10,340
img-471.jpg,400,300,major_pothole,215,139,280,151,65,12,780
img-471.jpg,400,300,medium_pothole,271,150,310,162,39,12,468
img-471.jpg,400,300,medium_pothole,194,127,229,135,35,8,280
img-471.jpg,400,300,major_pothole,1,185,63,211,62,26,1612
img-471.jpg,400,300,medium_pothole,33,169,73,182,40,13,520
img-471.jpg,400,300,medium_pothole,50,155,95,170,45,15,675
img-471.jpg,400,300,medium_pothole,85,138,112,145,27,7,189
img-471.jpg,400,300,medium_pothole,111,128,139,135,28,7,196
img-471.jpg,400,300,major_pothole,86,115,129,124,43,9,387
img-471.jpg,400,300,major_pothole,139,102,180,110,41,8,328
img-471.jpg,400,300,medium_pothole,130,110,156,116,26,6,156
img-471.jpg,400,300,medium_pothole,194,114,217,120,23,6,138
img-472.jpg,506,300,major_pothole,46,143,379,271,333,128,42624
img-473.jpg,400,300,major_pothole,65,90,353,191,288,101,29088
img-474.jpg,401,300,medium_pothole,102,189,223,243,121,54,6534
img-474.jpg,401,300,major_pothole,222,168,293,201,71,33,2343
img-474.jpg,401,300,medium_pothole,266,139,332,170,66,31,2046
img-475.jpg,460,300,major_pothole,17,34,415,253,398,219,87162
img-476.jpg,450,300,medium_pothole,64,155,131,185,67,30,2010
img-476.jpg,450,300,medium_pothole,287,135,321,150,34,15,510
img-476.jpg,450,300,medium_pothole,297,176,338,205,41,29,1189
img-476.jpg,450,300,major_pothole,259,232,325,274,66,42,2772
img-477.jpg,400,300,major_pothole,137,129,277,198,140,69,9660
img-477.jpg,400,300,medium_pothole,158,32,247,57,89,25,2225
img-477.jpg,400,300,medium_pothole,259,217,384,299,125,82,10250
img-478.jpg,427,300,major_pothole,111,156,328,279,217,123,26691
img-478.jpg,427,300,major_pothole,333,151,398,169,65,18,1170
e7a7d17b-img-479.jpg,720,280,major_pothole,194,81,501,204,307,123,37761
img-48.jpg,720,720,medium_pothole,173,301,429,396,256,95,24320
img-48.jpg,720,720,minor_pothole,389,396,489,468,100,72,7200
db9c2aaa-img-480.jpg,450,300,major_pothole,151,134,308,299,157,165,25905
db9c2aaa-img-480.jpg,450,300,minor_pothole,319,148,366,177,47,29,1363
db9c2aaa-img-480.jpg,450,300,medium_pothole,157,115,213,129,56,14,784
db9c2aaa-img-480.jpg,450,300,minor_pothole,383,95,414,103,31,8,248
db9c2aaa-img-480.jpg,450,300,minor_pothole,341,91,370,96,29,5,145
db9c2aaa-img-480.jpg,450,300,minor_pothole,307,106,353,112,46,6,276
db9c2aaa-img-480.jpg,450,300,minor_pothole,411,206,449,229,38,23,874
1e952089-img-481.jpg,533,300,major_pothole,32,186,374,253,342,67,22914
1e952089-img-481.jpg,533,300,major_pothole,293,131,521,168,228,37,8436
img-482.jpg,571,300,major_pothole,232,76,293,89,61,13,793
img-482.jpg,571,300,major_pothole,107,112,280,127,173,15,2595
img-482.jpg,571,300,major_pothole,146,142,397,188,251,46,11546
img-482.jpg,571,300,major_pothole,99,193,507,286,408,93,37944
img-483.jpg,400,300,major_pothole,74,39,307,272,233,233,54289
img-484.jpg,450,300,medium_pothole,78,100,150,110,72,10,720
img-484.jpg,450,300,medium_pothole,202,91,233,102,31,11,341
img-484.jpg,450,300,major_pothole,178,116,321,168,143,52,7436
img-484.jpg,450,300,major_pothole,298,113,378,141,80,28,2240
img-484.jpg,450,300,major_pothole,13,180,370,298,357,118,42126
img-485.jpg,534,300,major_pothole,145,173,532,300,387,127,49149
img-486.jpg,400,300,major_pothole,162,151,280,187,118,36,4248
img-486.jpg,400,300,medium_pothole,14,146,118,179,104,33,3432
img-486.jpg,400,300,minor_pothole,54,186,123,218,69,32,2208
img-486.jpg,400,300,medium_pothole,27,229,106,260,79,31,2449
img-486.jpg,400,300,medium_pothole,183,196,307,262,124,66,8184
img-486.jpg,400,300,medium_pothole,110,114,163,125,53,11,583
img-487.jpg,533,300,major_pothole,248,147,422,188,174,41,7134
img-487.jpg,533,300,major_pothole,82,164,465,300,383,136,52088
img-488.jpg,400,300,medium_pothole,191,163,219,186,28,23,644
img-488.jpg,400,300,major_pothole,184,196,391,250,207,54,11178
img-489.jpg,300,300,major_pothole,1,81,179,226,178,145,25810
img-489.jpg,300,300,medium_pothole,1,246,66,282,65,36,2340
img-49.jpg,720,720,medium_pothole,239,302,491,524,252,222,55944
img-49.jpg,720,720,minor_pothole,110,135,257,208,147,73,10731
img-490.jpg,533,300,medium_pothole,243,123,366,159,123,36,4428
img-490.jpg,533,300,minor_pothole,36,119,193,139,157,20,3140
img-490.jpg,533,300,medium_pothole,1,149,100,177,99,28,2772
img-490.jpg,533,300,medium_pothole,1,175,468,300,467,125,58375
img-491.jpg,480,300,medium_pothole,145,236,348,298,203,62,12586
img-491.jpg,480,300,major_pothole,313,181,463,252,150,71,10650
img-492.jpg,300,400,major_pothole,103,85,209,123,106,38,4028
img-492.jpg,300,400,medium_pothole,73,60,114,77,41,17,697
img-492.jpg,300,400,major_pothole,108,45,176,61,68,16,1088
img-492.jpg,300,400,medium_pothole,180,53,219,75,39,22,858
img-492.jpg,300,400,major_pothole,4,214,279,400,275,186,51150
img-493.jpg,300,400,major_pothole,91,177,117,193,26,16,416
img-493.jpg,300,400,major_pothole,92,163,110,174,18,11,198
img-493.jpg,300,400,medium_pothole,87,243,107,256,20,13,260
img-493.jpg,300,400,medium_pothole,72,281,100,298,28,17,476
img-493.jpg,300,400,major_pothole,100,293,164,348,64,55,3520
img-493.jpg,300,400,medium_pothole,253,255,269,275,16,20,320
img-493.jpg,300,400,medium_pothole,186,267,203,288,17,21,357
img-493.jpg,300,400,medium_pothole,152,164,167,173,15,9,135
img-493.jpg,300,400,medium_pothole,209,147,253,162,44,15,660
img-493.jpg,300,400,medium_pothole,268,170,281,180,13,10,130
img-493.jpg,300,400,minor_pothole,253,181,266,190,13,9,117
img-493.jpg,300,400,medium_pothole,277,212,300,222,23,10,230
img-493.jpg,300,400,medium_pothole,275,202,293,209,18,7,126
img-493.jpg,300,400,medium_pothole,194,226,213,237,19,11,209
img-493.jpg,300,400,minor_pothole,214,244,226,254,12,10,120
img-493.jpg,300,400,medium_pothole,167,353,202,400,35,47,1645
img-494.jpg,400,300,medium_pothole,50,40,95,64,45,24,1080
img-494.jpg,400,300,minor_pothole,1,74,30,101,29,27,783
img-494.jpg,400,300,major_pothole,93,78,290,232,197,154,30338
img-494.jpg,400,300,minor_pothole,331,138,372,158,41,20,820
img-495.jpg,544,300,major_pothole,136,59,544,300,408,241,98328
img-496.jpg,465,300,major_pothole,1,106,465,300,464,194,90016
img-497.jpg,450,300,major_pothole,105,61,350,270,245,209,51205
img-498.jpg,453,300,major_pothole,16,211,127,248,111,37,4107
img-498.jpg,453,300,minor_pothole,205,171,248,192,43,21,903
img-498.jpg,453,300,medium_pothole,239,151,277,165,38,14,532
img-498.jpg,453,300,medium_pothole,285,116,331,131,46,15,690
img-498.jpg,453,300,major_pothole,323,98,359,107,36,9,324
img-499.jpg,400,300,major_pothole,75,92,312,205,237,113,26781
img-5.jpg,720,720,medium_pothole,233,315,528,412,295,97,28615
img-5.jpg,720,720,minor_pothole,125,453,212,507,87,54,4698
img-50.jpg,720,720,medium_pothole,276,272,394,344,118,72,8496
img-500.jpg,300,451,medium_pothole,172,187,300,236,128,49,6272
img-500.jpg,300,451,medium_pothole,85,166,161,227,76,61,4636
img-501.jpg,450,300,medium_pothole,30,230,153,271,123,41,5043
img-501.jpg,450,300,medium_pothole,30,214,86,233,56,19,1064
img-501.jpg,450,300,major_pothole,251,227,426,263,175,36,6300
img-502.jpg,450,300,medium_pothole,86,53,148,73,62,20,1240
img-502.jpg,450,300,minor_pothole,42,63,89,87,47,24,1128
img-502.jpg,450,300,major_pothole,1,101,59,122,58,21,1218
img-502.jpg,450,300,major_pothole,14,117,162,153,148,36,5328
img-502.jpg,450,300,major_pothole,270,150,450,195,180,45,8100
img-502.jpg,450,300,major_pothole,19,172,302,300,283,128,36224
img-503.jpg,600,300,major_pothole,75,80,523,229,448,149,66752
img-504.jpg,460,300,minor_pothole,234,55,283,81,49,26,1274
img-504.jpg,460,300,minor_pothole,243,107,338,163,95,56,5320
img-504.jpg,460,300,medium_pothole,71,155,345,260,274,105,28770
img-505.jpg,571,300,major_pothole,166,209,337,280,171,71,12141
img-506.jpg,520,300,major_pothole,67,150,323,272,256,122,31232
img-507.jpg,373,300,major_pothole,174,200,275,223,101,23,2323
img-507.jpg,373,300,major_pothole,41,152,242,190,201,38,7638
img-507.jpg,373,300,medium_pothole,70,139,127,148,57,9,513
img-507.jpg,373,300,medium_pothole,63,107,177,135,114,28,3192
img-507.jpg,373,300,major_pothole,120,59,249,78,129,19,2451
img-507.jpg,373,300,major_pothole,111,29,246,47,135,18,2430
img-507.jpg,373,300,major_pothole,122,18,234,30,112,12,1344
img-508.jpg,533,300,major_pothole,237,35,363,77,126,42,5292
img-508.jpg,533,300,major_pothole,74,5,170,28,96,23,2208
img-508.jpg,533,300,major_pothole,62,34,189,77,127,43,5461
img-508.jpg,533,300,major_pothole,184,85,277,126,93,41,3813
img-508.jpg,533,300,medium_pothole,295,123,402,163,107,40,4280
img-508.jpg,533,300,medium_pothole,352,203,514,288,162,85,13770
img-508.jpg,533,300,major_pothole,85,152,289,242,204,90,18360
img-508.jpg,533,300,medium_pothole,366,30,445,55,79,25,1975
img-508.jpg,533,300,medium_pothole,439,53,533,87,94,34,3196
img-508.jpg,533,300,medium_pothole,320,1,408,19,88,18,1584
img-509.jpg,533,300,medium_pothole,229,185,333,300,104,115,11960
img-509.jpg,533,300,medium_pothole,333,159,451,235,118,76,8968
img-509.jpg,533,300,minor_pothole,482,226,520,254,38,28,1064
img-509.jpg,533,300,medium_pothole,303,90,371,119,68,29,1972
img-509.jpg,533,300,medium_pothole,234,83,286,104,52,21,1092
img-509.jpg,533,300,medium_pothole,189,103,335,163,146,60,8760
img-509.jpg,533,300,minor_pothole,320,132,356,149,36,17,612
img-509.jpg,533,300,minor_pothole,289,143,316,156,27,13,351
img-509.jpg,533,300,medium_pothole,37,115,203,254,166,139,23074
img-51.jpg,720,720,medium_pothole,273,284,439,387,166,103,17098
img-51.jpg,720,720,minor_pothole,389,387,490,493,101,106,10706
img-510.jpg,583,300,medium_pothole,171,150,233,178,62,28,1736
img-510.jpg,583,300,minor_pothole,192,124,237,144,45,20,900
img-510.jpg,583,300,minor_pothole,259,140,299,156,40,16,640
img-510.jpg,583,300,medium_pothole,320,147,361,163,41,16,656
img-510.jpg,583,300,medium_pothole,324,106,364,125,40,19,760
img-510.jpg,583,300,medium_pothole,400,107,437,129,37,22,814
img-510.jpg,583,300,medium_pothole,236,181,327,224,91,43,3913
img-510.jpg,583,300,medium_pothole,271,233,333,275,62,42,2604
img-510.jpg,583,300,major_pothole,479,24,574,53,95,29,2755
img-510.jpg,583,300,major_pothole,265,51,329,68,64,17,1088
img-510.jpg,583,300,medium_pothole,184,80,224,93,40,13,520
img-510.jpg,583,300,major_pothole,139,57,177,73,38,16,608
img-510.jpg,583,300,medium_pothole,109,73,142,89,33,16,528
img-510.jpg,583,300,medium_pothole,50,82,107,101,57,19,1083
img-510.jpg,583,300,major_pothole,109,104,165,128,56,24,1344
img-510.jpg,583,300,minor_pothole,186,94,218,107,32,13,416
img-510.jpg,583,300,minor_pothole,421,68,455,81,34,13,442
img-511.jpg,451,300,major_pothole,132,54,380,194,248,140,34720
img-512.jpg,400,300,major_pothole,93,90,182,130,89,40,3560
img-512.jpg,400,300,minor_pothole,303,94,337,105,34,11,374
img-512.jpg,400,300,medium_pothole,278,80,318,93,40,13,520
img-512.jpg,400,300,major_pothole,146,153,327,242,181,89,16109
img-512.jpg,400,300,medium_pothole,222,245,352,300,130,55,7150
img-513.jpg,400,300,major_pothole,43,94,309,182,266,88,23408
img-514.jpg,300,397,minor_pothole,151,156,190,180,39,24,936
img-514.jpg,300,397,medium_pothole,122,135,154,152,32,17,544
img-514.jpg,300,397,medium_pothole,109,113,150,136,41,23,943
img-514.jpg,300,397,medium_pothole,69,141,114,168,45,27,1215
img-514.jpg,300,397,medium_pothole,208,133,226,143,18,10,180
img-514.jpg,300,397,major_pothole,94,223,223,363,129,140,18060
img-515.jpg,449,300,major_pothole,101,67,314,216,213,149,31737
img-516.jpg,453,300,major_pothole,244,169,350,296,106,127,13462
img-516.jpg,453,300,minor_pothole,191,264,246,299,55,35,1925
img-516.jpg,453,300,major_pothole,18,8,149,59,131,51,6681
img-516.jpg,453,300,minor_pothole,403,23,453,49,50,26,1300
img-517.jpg,533,300,medium_pothole,299,137,401,173,102,36,3672
img-517.jpg,533,300,major_pothole,135,191,487,272,352,81,28512
img-518.jpg,533,300,major_pothole,118,111,433,230,315,119,37485
img-519.jpg,300,450,medium_pothole,72,144,117,154,45,10,450
img-519.jpg,300,450,medium_pothole,141,78,177,87,36,9,324
img-519.jpg,300,450,major_pothole,182,83,234,95,52,12,624
img-519.jpg,300,450,major_pothole,182,128,248,148,66,20,1320
img-519.jpg,300,450,medium_pothole,201,157,265,182,64,25,1600
img-519.jpg,300,450,medium_pothole,68,79,116,86,48,7,336
img-519.jpg,300,450,medium_pothole,134,58,147,66,13,8,104
img-519.jpg,300,450,major_pothole,94,226,283,392,189,166,31374
img-52.jpg,720,720,medium_pothole,289,297,499,423,210,126,26460
img-52.jpg,720,720,minor_pothole,262,420,360,478,98,58,5684
img-520.jpg,720,251,major_pothole,183,180,453,250,270,70,18900
img-521.jpg,450,300,major_pothole,41,130,283,224,242,94,22748
img-522.jpg,450,300,major_pothole,39,179,198,230,159,51,8109
img-522.jpg,450,300,medium_pothole,231,217,259,228,28,11,308
img-522.jpg,450,300,major_pothole,269,245,402,278,133,33,4389
img-523.jpg,400,300,major_pothole,89,138,328,215,239,77,18403
img-523.jpg,400,300,minor_pothole,28,115,93,136,65,21,1365
img-524.jpg,533,300,major_pothole,277,218,439,272,162,54,8748
img-524.jpg,533,300,minor_pothole,297,166,385,182,88,16,1408
img-524.jpg,533,300,medium_pothole,354,153,453,180,99,27,2673
img-524.jpg,533,300,medium_pothole,223,132,289,155,66,23,1518
img-524.jpg,533,300,medium_pothole,1,209,195,253,194,44,8536
img-525.jpg,400,300,major_pothole,71,161,248,214,177,53,9381
img-525.jpg,400,300,medium_pothole,29,261,93,296,64,35,2240
img-525.jpg,400,300,minor_pothole,93,267,165,299,72,32,2304
img-525.jpg,400,300,major_pothole,236,89,334,113,98,24,2352
img-526.jpg,407,300,major_pothole,105,152,224,184,119,32,3808
img-526.jpg,407,300,major_pothole,94,122,152,152,58,30,1740
img-526.jpg,407,300,major_pothole,37,146,77,158,40,12,480
img-526.jpg,407,300,major_pothole,33,170,139,220,106,50,5300
img-526.jpg,407,300,major_pothole,75,219,272,254,197,35,6895
img-526.jpg,407,300,major_pothole,247,179,407,252,160,73,11680
img-526.jpg,407,300,medium_pothole,325,268,365,300,40,32,1280
img-526.jpg,407,300,major_pothole,356,144,401,154,45,10,450
img-526.jpg,407,300,medium_pothole,300,154,372,188,72,34,2448
img-526.jpg,407,300,medium_pothole,257,139,346,154,89,15,1335
img-527.jpg,450,300,major_pothole,158,180,318,233,160,53,8480
img-528.jpg,450,300,major_pothole,107,27,406,279,299,252,75348
img-529.jpg,450,300,major_pothole,145,73,244,125,99,52,5148
img-529.jpg,450,300,major_pothole,277,97,347,137,70,40,2800
img-529.jpg,450,300,medium_pothole,205,201,270,242,65,41,2665
img-529.jpg,450,300,medium_pothole,292,188,450,300,158,112,17696
img-53.jpg,720,720,medium_pothole,213,248,458,464,245,216,52920
img-53.jpg,720,720,minor_pothole,580,446,670,573,90,127,11430
img-530.jpg,509,300,major_pothole,1,15,59,54,58,39,2262
img-530.jpg,509,300,medium_pothole,56,1,138,16,82,15,1230
img-530.jpg,509,300,major_pothole,139,1,297,41,158,40,6320
img-530.jpg,509,300,major_pothole,334,1,497,42,163,41,6683
img-530.jpg,509,300,major_pothole,236,50,355,102,119,52,6188
img-530.jpg,509,300,medium_pothole,91,93,217,143,126,50,6300
img-530.jpg,509,300,major_pothole,227,125,460,238,233,113,26329
img-530.jpg,509,300,medium_pothole,1,184,157,285,156,101,15756
img-531.jpg,400,300,medium_pothole,118,195,161,211,43,16,688
img-531.jpg,400,300,medium_pothole,174,187,232,210,58,23,1334
img-531.jpg,400,300,medium_pothole,156,208,208,229,52,21,1092
img-531.jpg,400,300,medium_pothole,141,230,208,263,67,33,2211
img-531.jpg,400,300,major_pothole,168,174,214,187,46,13,598
img-531.jpg,400,300,major_pothole,141,171,191,178,50,7,350
img-531.jpg,400,300,medium_pothole,146,157,161,165,15,8,120
img-531.jpg,400,300,medium_pothole,75,274,141,300,66,26,1716
img-531.jpg,400,300,medium_pothole,144,262,284,299,140,37,5180
img-532.jpg,517,300,major_pothole,201,196,336,300,135,104,14040
img-532.jpg,517,300,medium_pothole,228,150,306,176,78,26,2028
img-533.jpg,451,300,major_pothole,272,104,330,129,58,25,1450
img-533.jpg,451,300,major_pothole,172,121,232,137,60,16,960
img-533.jpg,451,300,major_pothole,1,171,413,300,412,129,53148
img-534.jpg,400,300,medium_pothole,148,166,184,176,36,10,360
img-534.jpg,400,300,medium_pothole,1,239,53,256,52,17,884
img-534.jpg,400,300,major_pothole,175,245,336,290,161,45,7245
img-534.jpg,400,300,major_pothole,253,166,400,180,147,14,2058
img-534.jpg,400,300,major_pothole,184,128,279,143,95,15,1425
img-535.jpg,449,300,major_pothole,181,160,353,227,172,67,11524
img-535.jpg,449,300,major_pothole,153,118,282,159,129,41,5289
img-535.jpg,449,300,medium_pothole,119,72,171,97,52,25,1300
img-535.jpg,449,300,medium_pothole,121,48,163,59,42,11,462
img-535.jpg,449,300,medium_pothole,126,37,160,46,34,9,306
img-536.jpg,533,300,major_pothole,1,50,531,300,530,250,132500
img-537.jpg,400,300,major_pothole,90,16,329,300,239,284,67876
img-538.jpg,450,300,major_pothole,125,95,418,275,293,180,52740
img-539.jpg,450,300,minor_pothole,1,116,109,193,108,77,8316
img-539.jpg,450,300,minor_pothole,1,50,40,89,39,39,1521
img-539.jpg,450,300,medium_pothole,181,126,297,147,116,21,2436
img-539.jpg,450,300,major_pothole,229,149,402,195,173,46,7958
img-54.jpg,720,720,medium_pothole,245,296,498,506,253,210,53130
img-540.jpg,450,300,major_pothole,181,75,227,96,46,21,966
img-540.jpg,450,300,major_pothole,175,147,352,299,177,152,26904
img-541.jpg,450,300,major_pothole,168,140,376,300,208,160,33280
img-542.jpg,404,300,medium_pothole,90,1,209,57,119,56,6664
img-542.jpg,404,300,major_pothole,1,53,402,275,401,222,89022
img-543.jpg,360,300,major_pothole,125,85,264,133,139,48,6672
img-543.jpg,360,300,major_pothole,87,85,160,255,73,170,12410
img-544.jpg,400,300,major_pothole,105,164,342,257,237,93,22041
img-544.jpg,400,300,major_pothole,220,153,297,177,77,24,1848
img-545.jpg,677,300,major_pothole,236,103,527,197,291,94,27354
img-545.jpg,677,300,medium_pothole,1,133,134,194,133,61,8113
img-546.jpg,464,300,major_pothole,210,194,367,251,157,57,8949
img-547.jpg,300,400,medium_pothole,124,153,194,191,70,38,2660
img-547.jpg,300,400,major_pothole,133,109,246,142,113,33,3729
img-547.jpg,300,400,major_pothole,35,207,204,339,169,132,22308
img-548.jpg,451,300,major_pothole,124,119,303,205,179,86,15394
img-548.jpg,451,300,medium_pothole,325,87,353,102,28,15,420
img-549.jpg,400,300,major_pothole,205,149,368,215,163,66,10758
img-549.jpg,400,300,medium_pothole,310,103,377,136,67,33,2211
img-55.jpg,720,720,minor_pothole,96,452,172,503,76,51,3876
img-55.jpg,720,720,minor_pothole,150,395,247,448,97,53,5141
img-55.jpg,720,720,minor_pothole,290,306,473,419,183,113,20679
img-55.jpg,720,720,minor_pothole,404,169,477,222,73,53,3869
img-55.jpg,720,720,minor_pothole,0,27,201,141,201,114,22914
img-550.jpg,400,300,major_pothole,110,128,222,182,112,54,6048
img-550.jpg,400,300,major_pothole,41,135,110,190,69,55,3795
img-550.jpg,400,300,minor_pothole,17,210,70,246,53,36,1908
img-550.jpg,400,300,medium_pothole,289,75,368,110,79,35,2765
img-550.jpg,400,300,medium_pothole,260,119,346,164,86,45,3870
img-550.jpg,400,300,medium_pothole,269,170,362,222,93,52,4836
img-550.jpg,400,300,minor_pothole,267,286,319,300,52,14,728
img-551.jpg,527,300,major_pothole,314,157,361,176,47,19,893
img-551.jpg,527,300,major_pothole,436,195,526,221,90,26,2340
img-551.jpg,527,300,medium_pothole,398,160,434,182,36,22,792
img-551.jpg,527,300,medium_pothole,368,127,390,140,22,13,286
img-551.jpg,527,300,medium_pothole,291,107,328,120,37,13,481
img-551.jpg,527,300,minor_pothole,328,202,372,223,44,21,924
img-551.jpg,527,300,medium_pothole,341,114,368,121,27,7,189
img-552.jpg,400,300,major_pothole,88,99,245,191,157,92,14444
img-552.jpg,400,300,major_pothole,1,211,123,275,122,64,7808
